transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0001491,2019-08-01 01:36:29,48.27,M0094,C0927,prélèvement,DE,D2712,10.0.72.0,loisir,1,0
T0001492,2019-02-27 08:07:09,2.52,M0114,C0180,virement,RU,D2265,10.0.186.64,voyage,8,0
T0001493,2022-10-17 11:06:07,80.48,M0321,C0380,retrait,CN,D0898,10.0.5.198,santé,11,0
T0001494,2018-10-13 13:36:52,156.33,M0033,C0225,retrait,JP,D1875,10.0.28.7,commerce,13,0
T0001495,2020-07-19 02:38:09,9.86,M0269,C0784,paiement,ES,D2986,10.0.158.251,santé,2,0
T0001496,2017-07-09 06:51:04,68.79,M0248,C0292,remboursement,CN,D3016,10.0.152.33,banque,6,0
T0001497,2019-08-23 02:44:28,176.4,M0320,C0467,virement,FR,D1239,10.0.8.41,santé,2,0
T0001498,2023-11-11 17:09:26,71.22,M0381,C0034,prélèvement,CN,D0572,10.0.200.253,loisir,17,0
T0001499,2020-10-03 18:28:55,69.57,M0248,C0808,dépôt,RU,D1846,10.0.75.195,banque,18,0
T0001500,2024-05-15 13:54:09,27.98,M0432,C0236,dépôt,BR,D1420,10.0.64.250,mode,13,0
T0001501,2018-08-29 08:18:29,2.59,M0445,C0332,dépôt,RU,D1243,10.0.172.187,mode,8,0
T0001502,2021-02-15 10:43:33,93.84,M0125,C0310,prélèvement,US,D3442,10.0.12.7,restaurant,10,0
T0001503,2018-10-10 09:39:00,12.67,M0407,C0371,paiement,DE,D1977,10.0.101.110,technologie,9,0
T0001504,2020-09-25 10:27:53,134.92,M0466,C0274,remboursement,FR,D3214,10.0.21.233,santé,10,0
T0001505,2021-03-13 09:03:27,96.96,M0070,C0148,prélèvement,US,D1590,10.0.125.246,mode,9,0
T0001506,2023-02-12 10:45:05,45.18,M0390,C0886,paiement,BR,D2211,10.0.7.64,commerce,10,0
T0001507,2017-11-22 15:52:06,101.07,M0485,C0651,remboursement,RU,D1737,10.0.244.77,voyage,15,0
T0001508,2023-11-04 11:19:46,34.24,M0199,C0396,dépôt,DE,D0398,10.0.118.77,voyage,11,0
T0001509,2023-09-27 09:42:16,33.57,M0286,C0232,prélèvement,US,D3337,10.0.135.245,loisir,9,0
T0001510,2021-05-09 00:11:59,100.59,M0126,C0957,prélèvement,UK,D2541,10.0.243.178,restaurant,0,0
T0001511,2023-09-26 21:35:22,256.65,M0401,C0062,dépôt,US,D2115,10.0.111.151,mode,21,0
T0001512,2020-03-05 21:49:23,555.02,M0255,C0716,dépôt,UA,D1000,10.0.187.54,banque,21,0
T0001513,2022-03-19 23:57:58,126.63,M0158,C0074,retrait,UA,D3217,10.0.219.104,santé,23,1
T0001514,2019-03-27 09:57:19,17.6,M0431,C0028,paiement,CN,D3851,10.0.3.3,voyage,9,0
T0001515,2019-09-08 14:03:46,201.75,M0447,C0100,prélèvement,NG,D2250,10.0.84.1,restaurant,14,0
T0001516,2021-01-22 06:56:50,456.18,M0475,C0244,virement,RU,D3671,10.0.64.79,mode,6,0
T0001517,2019-03-15 22:09:06,66.27,M0141,C0452,virement,UA,D0696,10.0.210.36,banque,22,1
T0001518,2022-03-12 08:32:06,132.06,M0398,C0232,paiement,ES,D2660,10.0.243.32,restaurant,8,0
T0001519,2020-01-03 18:40:41,42.29,M0432,C0716,paiement,UK,D1770,10.0.59.161,commerce,18,0
T0001520,2017-10-25 04:02:35,52.85,M0471,C0328,remboursement,US,D2916,10.0.250.25,commerce,4,0
T0001521,2019-07-30 00:44:27,25.7,M0462,C0297,dépôt,DE,D1133,10.0.148.99,restaurant,0,0
T0001522,2020-01-30 18:28:28,232.15,M0441,C0984,retrait,FR,D2963,10.0.119.107,technologie,18,0
T0001523,2018-08-09 11:55:07,51.55,M0411,C0702,paiement,UK,D3316,10.0.216.197,loisir,11,0
T0001524,2024-05-17 13:41:37,212.29,M0219,C0306,prélèvement,JP,D2581,10.0.183.218,santé,13,0
T0001525,2024-05-20 11:42:41,59.66,M0366,C0348,virement,RU,D2079,10.0.94.188,santé,11,0
T0001526,2024-03-15 04:13:53,339.14,M0257,C0543,remboursement,RU,D1781,10.0.73.135,banque,4,1
T0001527,2024-08-09 08:02:48,23.12,M0181,C0590,prélèvement,RU,D3579,10.0.115.188,restaurant,8,0
T0001528,2019-02-23 21:35:56,17.69,M0119,C0506,dépôt,ES,D1283,10.0.181.217,banque,21,0
T0001529,2017-06-10 12:15:06,80.83,M0488,C0119,remboursement,FR,D0918,10.0.244.121,voyage,12,0
T0001530,2021-03-21 11:18:12,12.13,M0221,C0738,dépôt,FR,D1870,10.0.247.5,banque,11,0
T0001531,2021-03-02 22:12:33,87.33,M0354,C0504,prélèvement,ES,D2391,10.0.24.114,technologie,22,0
T0001532,2024-07-24 10:12:54,41.59,M0284,C0490,prélèvement,UA,D3246,10.0.58.126,restaurant,10,0
T0001533,2019-06-20 04:12:09,246.83,M0142,C0560,dépôt,BR,D2371,10.0.149.227,banque,4,1
T0001534,2018-08-08 16:11:26,137.63,M0224,C0154,virement,JP,D2978,10.0.201.209,santé,16,0
T0001535,2020-09-09 22:08:53,42.48,M0243,C0709,remboursement,DE,D0583,10.0.240.179,banque,22,0
T0001536,2021-08-05 17:26:48,25.08,M0129,C0291,retrait,FR,D2139,10.0.101.148,mode,17,0
T0001537,2022-08-15 17:44:54,64.12,M0237,C0998,dépôt,UK,D3729,10.0.121.225,commerce,17,0
T0001538,2023-01-24 07:23:34,58.9,M0324,C0463,retrait,IT,D2997,10.0.205.163,loisir,7,0
T0001539,2020-04-29 07:08:44,218.06,M0486,C0237,paiement,UA,D2468,10.0.143.187,voyage,7,0
T0001540,2020-11-21 23:17:21,4.39,M0016,C0055,paiement,BR,D3554,10.0.95.239,loisir,23,0
T0001541,2018-05-22 00:47:05,86.85,M0253,C0351,virement,CN,D2164,10.0.126.199,voyage,0,1
T0001542,2020-03-10 14:42:57,162.18,M0211,C0875,dépôt,UA,D2642,10.0.89.142,commerce,14,0
T0001543,2021-10-06 04:53:38,58.48,M0354,C0767,dépôt,ES,D2187,10.0.166.166,commerce,4,0
T0001544,2024-03-10 00:36:17,2.7,M0080,C0686,dépôt,RU,D0504,10.0.102.83,loisir,0,0
T0001545,2021-08-08 21:38:03,47.54,M0040,C0046,virement,CN,D2078,10.0.54.67,technologie,21,0
T0001546,2021-10-07 18:26:12,303.41,M0306,C0681,paiement,UA,D0789,10.0.194.156,mode,18,0
T0001547,2020-06-09 11:55:35,46.66,M0039,C0029,virement,US,D2030,10.0.33.186,restaurant,11,0
T0001548,2022-08-02 05:15:00,50.91,M0222,C0096,retrait,ES,D0947,10.0.122.117,technologie,5,1
T0001549,2022-04-21 03:11:48,48.84,M0330,C0497,retrait,DE,D1659,10.0.127.186,voyage,3,0
T0001550,2023-12-04 11:37:05,42.79,M0496,C0056,paiement,US,D2293,10.0.2.106,banque,11,0
T0001551,2022-03-13 11:46:57,33.16,M0235,C0446,paiement,DE,D3322,10.0.175.113,loisir,11,0
T0001552,2018-02-02 06:09:28,31.75,M0312,C0918,paiement,US,D2857,10.0.151.164,voyage,6,0
T0001553,2019-11-16 08:18:13,53.08,M0411,C0239,retrait,UK,D2769,10.0.194.19,technologie,8,0
T0001554,2021-04-13 02:42:49,66.13,M0187,C0190,paiement,NG,D1809,10.0.180.244,voyage,2,0
T0001555,2021-07-24 10:14:49,41.21,M0185,C0124,retrait,RU,D2100,10.0.71.193,voyage,10,1
T0001556,2019-08-03 21:03:12,14.59,M0086,C0754,remboursement,CN,D0323,10.0.187.177,technologie,21,0
T0001557,2022-01-24 10:58:32,71.14,M0475,C0260,prélèvement,UK,D2176,10.0.210.126,santé,10,0
T0001558,2023-02-12 06:58:07,21.04,M0205,C0660,prélèvement,JP,D0737,10.0.104.89,banque,6,0
T0001559,2017-02-23 03:03:06,380.18,M0274,C0567,remboursement,FR,D3053,10.0.93.170,technologie,3,0
T0001560,2019-04-12 07:36:51,20.79,M0054,C0618,remboursement,BR,D2067,10.0.178.175,loisir,7,0
T0001561,2020-10-04 01:53:27,107.29,M0433,C0537,retrait,NG,D2277,10.0.9.29,mode,1,0
T0001562,2017-01-03 10:46:51,444.68,M0088,C0896,prélèvement,DE,D0212,10.0.174.56,voyage,10,0
T0001563,2017-06-05 11:23:20,47.76,M0304,C0809,prélèvement,JP,D1807,10.0.101.26,santé,11,0
T0001564,2020-03-13 11:40:50,85.79,M0403,C0682,virement,FR,D2067,10.0.50.233,technologie,11,0
T0001565,2024-01-15 09:09:22,127.36,M0097,C0921,paiement,BR,D3060,10.0.107.21,mode,9,0
T0001566,2024-08-06 11:06:14,108.28,M0050,C0084,virement,US,D1601,10.0.168.111,banque,11,0
T0001567,2021-01-11 22:26:10,6.85,M0189,C0393,remboursement,BR,D3118,10.0.159.231,santé,22,0
T0001568,2020-03-27 21:26:50,15.24,M0269,C0335,remboursement,BR,D0326,10.0.186.246,voyage,21,0
T0001569,2018-07-20 17:12:03,44.44,M0218,C0629,dépôt,ES,D3049,10.0.126.245,voyage,17,0
T0001570,2019-02-16 08:58:44,285.73,M0248,C0021,remboursement,ES,D3010,10.0.212.179,restaurant,8,0
T0001571,2022-06-08 09:19:18,131.88,M0257,C0407,remboursement,ES,D3195,10.0.237.102,santé,9,0
T0001572,2022-10-02 11:02:37,67.52,M0194,C0864,prélèvement,ES,D0456,10.0.76.63,banque,11,0
T0001573,2020-07-10 02:43:10,58.67,M0098,C0261,remboursement,JP,D3028,10.0.152.209,restaurant,2,0
T0001574,2020-07-14 01:55:56,4.44,M0143,C0039,dépôt,UK,D2385,10.0.58.192,technologie,1,0
T0001575,2024-10-12 07:20:19,159.0,M0320,C0840,dépôt,CN,D3351,10.0.71.42,banque,7,0
T0001576,2018-08-22 12:58:06,0.1,M0456,C0814,remboursement,US,D1857,10.0.163.174,mode,12,0
T0001577,2020-01-02 06:27:11,66.06,M0440,C0063,retrait,UK,D0732,10.0.108.182,technologie,6,0
T0001578,2021-10-08 19:16:01,11.59,M0409,C0703,retrait,CN,D2692,10.0.69.166,voyage,19,0
T0001579,2019-11-11 02:06:36,37.04,M0410,C0456,remboursement,DE,D1848,10.0.68.201,loisir,2,0
T0001580,2020-11-01 16:31:17,0.07,M0474,C0304,paiement,UA,D2826,10.0.91.203,voyage,16,0
T0001581,2023-01-03 12:14:48,133.59,M0103,C0241,remboursement,JP,D3562,10.0.242.200,banque,12,0
T0001582,2018-03-14 23:03:13,302.86,M0286,C0376,dépôt,ES,D2229,10.0.78.205,technologie,23,0
T0001583,2022-06-07 09:58:26,57.16,M0098,C0145,paiement,FR,D0028,10.0.42.158,technologie,9,0
T0001584,2018-06-29 07:07:24,561.39,M0064,C0961,remboursement,DE,D3429,10.0.39.166,banque,7,0
T0001585,2023-11-01 07:14:32,181.32,M0387,C0631,paiement,UA,D3129,10.0.84.224,voyage,7,0
T0001586,2017-12-19 08:34:52,49.48,M0396,C0773,virement,RU,D2939,10.0.121.55,mode,8,0
T0001587,2018-10-28 02:11:08,195.09,M0031,C0036,virement,NG,D2936,10.0.209.179,mode,2,0
T0001588,2017-07-25 05:29:20,81.19,M0477,C0990,prélèvement,RU,D2783,10.0.58.210,commerce,5,1
T0001589,2023-07-26 23:26:30,16.9,M0093,C0843,remboursement,ES,D2719,10.0.115.100,banque,23,0
T0001590,2021-07-28 23:15:25,316.71,M0468,C0723,virement,CN,D0071,10.0.146.214,mode,23,0
T0001591,2020-10-22 23:57:27,19.11,M0488,C0439,prélèvement,US,D3769,10.0.139.123,santé,23,0
T0001592,2024-12-24 17:34:38,15.13,M0459,C0068,paiement,IT,D1483,10.0.79.220,banque,17,0
T0001593,2023-08-30 10:13:55,85.98,M0373,C0322,retrait,BR,D1091,10.0.108.236,banque,10,0
T0001594,2020-08-25 09:25:53,216.6,M0219,C0672,retrait,US,D0165,10.0.116.218,voyage,9,0
T0001595,2017-02-20 07:51:06,312.7,M0110,C0484,remboursement,NG,D0017,10.0.143.109,loisir,7,0
T0001596,2023-04-06 17:10:28,261.7,M0339,C0014,dépôt,US,D1608,10.0.17.24,mode,17,0
T0001597,2022-11-26 12:58:08,176.14,M0032,C0187,paiement,UA,D0232,10.0.130.134,banque,12,0
T0001598,2023-11-17 15:21:24,145.87,M0362,C0128,paiement,JP,D3449,10.0.52.64,santé,15,0
T0001599,2018-04-02 09:21:57,53.5,M0363,C0431,paiement,CN,D0915,10.0.216.47,mode,9,0
T0001600,2017-08-07 15:52:39,169.62,M0116,C0219,virement,CN,D2770,10.0.120.189,restaurant,15,0
T0001601,2023-08-13 12:46:13,56.68,M0379,C0552,retrait,US,D1863,10.0.222.66,mode,12,0
T0001602,2022-08-09 16:22:07,96.73,M0370,C0207,paiement,IT,D3665,10.0.187.244,voyage,16,0
T0001603,2017-09-14 13:24:48,31.11,M0411,C0546,remboursement,CN,D3417,10.0.102.75,santé,13,0
T0001604,2024-06-20 21:00:55,15.25,M0211,C0003,remboursement,DE,D3896,10.0.225.96,banque,21,0
T0001605,2018-02-01 12:22:54,74.82,M0458,C0221,paiement,UA,D1849,10.0.52.212,commerce,12,0
T0001606,2022-03-16 15:03:14,67.83,M0097,C0367,remboursement,US,D2853,10.0.110.161,santé,15,0
T0001607,2020-12-10 00:34:20,8.73,M0044,C0777,paiement,ES,D3273,10.0.237.49,banque,0,0
T0001608,2023-09-15 14:08:11,207.37,M0352,C0986,dépôt,ES,D1974,10.0.161.10,technologie,14,0
T0001609,2017-01-26 17:58:48,12.49,M0233,C0685,remboursement,UK,D3362,10.0.136.185,santé,17,0
T0001610,2017-10-20 01:48:37,200.33,M0213,C0642,retrait,UA,D3203,10.0.137.1,technologie,1,1
T0001611,2019-08-14 18:58:04,21.14,M0205,C0597,retrait,BR,D2763,10.0.86.57,restaurant,18,0
T0001612,2024-05-28 06:35:36,108.13,M0284,C0727,prélèvement,BR,D2214,10.0.39.168,commerce,6,0
T0001613,2020-05-26 14:51:46,14.76,M0038,C0907,prélèvement,CN,D2762,10.0.226.167,mode,14,0
T0001614,2017-07-22 09:36:16,120.54,M0359,C0581,paiement,UA,D3698,10.0.46.246,technologie,9,0
T0001615,2019-12-12 02:36:56,151.55,M0126,C0626,dépôt,UK,D1283,10.0.210.90,voyage,2,0
T0001616,2022-01-01 20:28:16,8.07,M0090,C0668,dépôt,FR,D0523,10.0.17.38,mode,20,0
T0001617,2018-09-11 20:04:55,77.5,M0236,C0858,retrait,DE,D3042,10.0.115.188,commerce,20,0
T0001618,2017-02-03 05:21:37,228.31,M0098,C0533,prélèvement,NG,D0214,10.0.133.25,mode,5,0
T0001619,2023-07-16 22:34:33,4.59,M0204,C0244,retrait,US,D2997,10.0.81.186,mode,22,0
T0001620,2022-05-30 05:58:52,177.59,M0430,C0855,virement,US,D1594,10.0.28.172,restaurant,5,0
T0001621,2020-06-28 07:49:24,172.25,M0285,C0821,virement,UK,D1572,10.0.245.119,commerce,7,0
T0001622,2021-09-23 17:05:19,4.67,M0467,C0102,prélèvement,ES,D1849,10.0.235.149,santé,17,0
T0001623,2017-06-30 09:51:36,37.68,M0391,C0058,prélèvement,US,D3427,10.0.75.153,technologie,9,0
T0001624,2021-06-16 11:59:43,19.27,M0230,C0980,dépôt,BR,D0426,10.0.86.220,technologie,11,0
T0001625,2017-05-02 04:37:18,13.87,M0323,C0548,remboursement,US,D0523,10.0.236.247,commerce,4,0
T0001626,2021-02-10 13:36:10,8.21,M0251,C0633,dépôt,BR,D2104,10.0.70.211,banque,13,0
T0001627,2017-09-29 07:33:01,40.25,M0374,C0820,dépôt,FR,D1225,10.0.113.25,santé,7,0
T0001628,2018-03-25 13:03:47,7.89,M0285,C0864,retrait,RU,D2094,10.0.226.122,restaurant,13,0
T0001629,2023-06-12 13:26:36,161.26,M0037,C0505,retrait,FR,D0805,10.0.60.121,restaurant,13,0
T0001630,2024-11-03 17:54:18,7.2,M0140,C0878,remboursement,IT,D0324,10.0.112.120,santé,17,0
T0001631,2023-11-25 05:54:27,171.03,M0366,C0335,prélèvement,NG,D1925,10.0.126.24,technologie,5,1
T0001632,2019-03-01 12:45:57,51.85,M0181,C0628,remboursement,FR,D0542,10.0.101.244,banque,12,0
T0001633,2019-06-28 20:06:30,152.67,M0180,C0552,dépôt,IT,D0389,10.0.138.39,restaurant,20,0
T0001634,2021-09-30 17:26:21,121.82,M0156,C0488,remboursement,RU,D0667,10.0.234.108,mode,17,0
T0001635,2022-08-08 14:53:20,10.47,M0115,C0470,dépôt,DE,D3840,10.0.233.119,commerce,14,0
T0001636,2021-08-16 20:47:17,1.19,M0424,C0277,virement,NG,D0936,10.0.105.95,mode,20,0
T0001637,2023-07-03 06:46:40,21.71,M0072,C0434,virement,RU,D3900,10.0.150.74,loisir,6,0
T0001638,2017-10-19 09:28:59,5.01,M0207,C0115,retrait,JP,D2740,10.0.126.3,voyage,9,0
T0001639,2017-08-08 01:41:00,176.05,M0253,C0933,virement,DE,D1211,10.0.152.96,banque,1,1
T0001640,2023-11-29 03:21:44,6.85,M0191,C0102,prélèvement,FR,D3342,10.0.180.6,mode,3,0
T0001641,2020-08-28 01:23:55,28.02,M0312,C0487,virement,CN,D1856,10.0.135.5,commerce,1,0
T0001642,2020-01-07 09:11:36,13.04,M0243,C0717,dépôt,UA,D2162,10.0.17.234,loisir,9,0
T0001643,2019-04-27 09:20:01,143.89,M0492,C0564,paiement,RU,D0215,10.0.32.190,voyage,9,0
T0001644,2020-04-04 02:27:49,61.86,M0367,C0065,paiement,DE,D1933,10.0.172.150,technologie,2,0
T0001645,2021-07-05 21:21:21,258.62,M0114,C0908,paiement,UK,D1425,10.0.235.244,mode,21,0
T0001646,2017-03-28 15:00:58,400.52,M0239,C0350,remboursement,NG,D2426,10.0.200.244,santé,15,0
T0001647,2020-07-12 11:08:52,117.91,M0012,C0816,virement,IT,D2004,10.0.61.241,banque,11,0
T0001648,2017-12-20 14:08:12,28.43,M0387,C0510,virement,UA,D1657,10.0.240.59,commerce,14,0
T0001649,2019-10-05 00:09:05,75.69,M0114,C0632,remboursement,US,D3404,10.0.5.92,mode,0,0
T0001650,2019-02-01 03:52:00,184.45,M0084,C0191,prélèvement,FR,D0861,10.0.37.86,restaurant,3,0
T0001651,2024-07-01 23:29:44,156.27,M0175,C0903,prélèvement,ES,D2807,10.0.56.194,voyage,23,0
T0001652,2021-10-17 02:24:57,337.39,M0461,C0241,paiement,RU,D0660,10.0.20.76,banque,2,1
T0001653,2017-12-21 14:09:52,64.62,M0472,C0737,virement,CN,D2239,10.0.233.123,banque,14,1
T0001654,2019-07-22 20:23:19,160.69,M0206,C0917,virement,UK,D0420,10.0.25.114,santé,20,0
T0001655,2018-10-05 04:27:24,110.44,M0002,C0049,dépôt,FR,D2439,10.0.239.90,voyage,4,0
T0001656,2024-01-26 06:57:44,47.17,M0415,C0348,paiement,JP,D2250,10.0.173.110,banque,6,0
T0001657,2017-07-12 01:39:56,8.75,M0460,C0944,remboursement,IT,D2207,10.0.45.62,santé,1,0
T0001658,2023-05-26 11:55:42,167.94,M0013,C0603,paiement,CN,D0126,10.0.225.184,banque,11,0
T0001659,2024-08-13 01:22:17,24.79,M0016,C0122,virement,CN,D3479,10.0.1.54,commerce,1,0
T0001660,2017-07-31 04:27:11,298.5,M0471,C0482,retrait,JP,D3265,10.0.118.151,loisir,4,0
T0001661,2023-06-10 11:34:29,112.04,M0389,C0481,remboursement,CN,D1071,10.0.46.157,loisir,11,0
T0001662,2023-07-14 06:58:04,101.64,M0174,C0184,retrait,IT,D1895,10.0.29.26,banque,6,0
T0001663,2020-02-05 04:22:39,169.9,M0386,C0939,dépôt,NG,D3943,10.0.88.135,voyage,4,0
T0001664,2021-03-23 07:55:20,213.97,M0252,C0697,prélèvement,IT,D0566,10.0.56.199,banque,7,0
T0001665,2019-08-06 14:02:25,168.51,M0443,C0582,prélèvement,RU,D1609,10.0.117.194,mode,14,0
T0001666,2022-05-30 10:30:51,272.55,M0424,C0475,virement,DE,D1370,10.0.7.128,loisir,10,0
T0001667,2019-11-09 23:59:10,149.52,M0478,C0284,retrait,US,D0299,10.0.255.70,banque,23,0
T0001668,2017-12-30 09:40:38,102.85,M0211,C0340,virement,BR,D1075,10.0.150.155,technologie,9,1
T0001669,2017-03-19 22:12:45,446.71,M0334,C0317,remboursement,RU,D1508,10.0.10.39,voyage,22,0
T0001670,2018-04-20 17:29:50,9.76,M0411,C0164,prélèvement,UK,D0827,10.0.40.224,loisir,17,0
T0001671,2020-12-28 16:26:02,9.32,M0137,C0185,retrait,UK,D1809,10.0.116.121,commerce,16,0
T0001672,2022-10-11 17:11:55,384.25,M0221,C0433,remboursement,RU,D0587,10.0.128.216,banque,17,0
T0001673,2021-12-03 00:40:01,556.7,M0386,C0966,virement,ES,D0992,10.0.255.191,technologie,0,0
T0001674,2022-07-19 20:53:31,14.95,M0328,C0025,virement,CN,D3935,10.0.252.81,mode,20,0
T0001675,2024-01-21 09:04:34,8.17,M0468,C0802,virement,NG,D1675,10.0.192.109,voyage,9,1
T0001676,2020-04-21 17:40:38,88.51,M0236,C0473,dépôt,FR,D2182,10.0.55.208,santé,17,0
T0001677,2022-02-11 20:21:52,111.14,M0082,C0011,virement,RU,D0436,10.0.171.37,santé,20,0
T0001678,2020-02-21 22:45:51,2.76,M0029,C0703,prélèvement,IT,D3799,10.0.47.45,voyage,22,0
T0001679,2020-07-11 02:34:20,17.86,M0165,C0292,virement,CN,D1563,10.0.124.41,mode,2,1
T0001680,2021-10-06 05:05:18,90.73,M0045,C0227,prélèvement,RU,D1709,10.0.79.96,mode,5,0
T0001681,2023-03-18 22:27:05,228.38,M0314,C0631,prélèvement,IT,D2009,10.0.23.162,loisir,22,0
T0001682,2022-04-29 20:46:13,244.54,M0307,C0324,virement,IT,D1966,10.0.178.234,voyage,20,0
T0001683,2022-11-03 14:15:09,120.87,M0106,C0944,dépôt,JP,D3313,10.0.26.21,mode,14,0
T0001684,2017-02-15 05:09:16,33.51,M0398,C0343,paiement,UA,D2012,10.0.44.172,restaurant,5,0
T0001685,2018-01-27 01:28:54,149.25,M0472,C0195,retrait,UK,D0076,10.0.3.251,loisir,1,0
T0001686,2023-07-02 22:56:26,118.76,M0464,C0787,dépôt,JP,D0582,10.0.76.228,santé,22,0
T0001687,2024-04-05 21:50:00,100.96,M0204,C0885,remboursement,JP,D0740,10.0.233.87,voyage,21,0
T0001688,2018-06-27 12:11:09,27.63,M0444,C0610,virement,JP,D2501,10.0.195.7,commerce,12,0
T0001689,2019-12-30 20:06:23,408.19,M0078,C0673,retrait,US,D0416,10.0.203.99,banque,20,0
T0001690,2018-03-14 11:28:06,189.37,M0087,C0660,dépôt,CN,D1649,10.0.34.229,santé,11,0
T0001691,2020-07-10 10:07:38,106.91,M0347,C0170,remboursement,UK,D0779,10.0.106.104,commerce,10,0
T0001692,2020-01-21 10:56:12,1.33,M0093,C0613,dépôt,RU,D0289,10.0.177.227,technologie,10,0
T0001693,2023-07-06 11:29:24,3.04,M0244,C0145,virement,FR,D0979,10.0.47.9,technologie,11,0
T0001694,2017-10-07 10:09:03,96.56,M0006,C0582,retrait,ES,D3732,10.0.4.142,mode,10,0
T0001695,2024-11-03 20:15:03,39.02,M0150,C0096,dépôt,RU,D0495,10.0.73.251,voyage,20,0
T0001696,2023-12-17 23:11:48,183.76,M0290,C0861,remboursement,CN,D3630,10.0.198.51,loisir,23,0
T0001697,2018-07-10 20:27:13,31.93,M0263,C0161,remboursement,JP,D2819,10.0.58.218,commerce,20,0
T0001698,2022-11-30 04:15:13,141.75,M0042,C0494,prélèvement,ES,D1597,10.0.23.191,voyage,4,1
T0001699,2020-05-07 07:25:45,138.79,M0345,C0777,prélèvement,ES,D2849,10.0.214.240,voyage,7,0
T0001700,2021-01-25 22:41:00,292.79,M0380,C0746,paiement,US,D0366,10.0.9.54,voyage,22,0
T0001701,2020-01-16 05:56:04,3.45,M0121,C0682,prélèvement,DE,D1265,10.0.147.166,mode,5,0
T0001702,2022-05-10 11:14:50,19.01,M0138,C0165,prélèvement,UA,D3976,10.0.196.230,banque,11,1
T0001703,2017-02-10 23:18:49,135.27,M0292,C0656,remboursement,RU,D3839,10.0.242.70,technologie,23,1
T0001704,2020-07-02 22:08:56,8.06,M0237,C0069,retrait,JP,D2466,10.0.72.162,restaurant,22,0
T0001705,2021-09-22 14:06:54,110.16,M0194,C0222,remboursement,BR,D0696,10.0.79.165,commerce,14,0
T0001706,2023-05-07 18:16:21,409.16,M0008,C0042,virement,JP,D3080,10.0.98.33,voyage,18,0
T0001707,2022-06-20 14:44:35,27.06,M0200,C0787,virement,US,D1439,10.0.72.172,commerce,14,0
T0001708,2019-04-13 03:07:10,181.81,M0070,C0038,virement,IT,D3557,10.0.112.69,voyage,3,0
T0001709,2017-10-24 02:30:46,25.84,M0032,C0114,prélèvement,JP,D3044,10.0.205.75,santé,2,0
T0001710,2022-08-24 09:22:26,460.43,M0247,C0430,remboursement,UA,D2056,10.0.91.217,voyage,9,0
T0001711,2017-03-12 10:34:00,62.4,M0174,C0675,prélèvement,CN,D3947,10.0.140.247,voyage,10,1
T0001712,2023-05-07 21:16:56,2.05,M0030,C0398,prélèvement,UK,D0383,10.0.252.24,loisir,21,0
T0001713,2022-09-15 05:09:16,61.22,M0383,C0617,virement,NG,D2207,10.0.63.246,restaurant,5,1
T0001714,2021-12-09 08:43:30,162.7,M0144,C0305,paiement,CN,D2997,10.0.131.87,santé,8,0
T0001715,2022-07-31 04:33:05,345.81,M0235,C0787,remboursement,IT,D3563,10.0.27.180,santé,4,0
T0001716,2022-02-03 22:21:19,67.97,M0478,C0113,paiement,FR,D2660,10.0.100.63,mode,22,0
T0001717,2020-12-27 19:11:01,243.79,M0460,C0615,retrait,JP,D0274,10.0.55.153,restaurant,19,0
T0001718,2020-01-01 03:24:07,78.1,M0260,C0376,prélèvement,ES,D2235,10.0.68.44,santé,3,0
T0001719,2023-09-11 09:47:44,54.04,M0172,C0013,retrait,US,D3244,10.0.183.122,voyage,9,0
T0001720,2019-04-15 08:19:16,26.63,M0011,C0373,paiement,UA,D2055,10.0.121.175,loisir,8,0
T0001721,2018-04-07 02:37:23,163.26,M0136,C0304,paiement,UA,D2407,10.0.231.36,santé,2,0
T0001722,2023-04-06 08:49:35,2038.51,M0338,C0208,dépôt,DE,D3274,10.0.217.1,restaurant,8,0
T0001723,2024-01-12 17:25:47,154.42,M0220,C0249,retrait,UA,D1739,10.0.39.3,voyage,17,1
T0001724,2018-05-25 12:45:34,31.88,M0245,C0384,dépôt,BR,D0159,10.0.254.86,restaurant,12,0
T0001725,2019-01-07 00:16:22,73.92,M0156,C0295,paiement,DE,D3698,10.0.30.189,voyage,0,0
T0001726,2024-09-07 23:19:49,35.71,M0059,C0176,remboursement,UK,D1460,10.0.30.27,technologie,23,0
T0001727,2020-08-14 13:05:59,55.28,M0218,C0922,virement,RU,D3739,10.0.239.105,technologie,13,1
T0001728,2021-03-26 15:53:26,296.97,M0056,C0506,paiement,JP,D1447,10.0.90.209,loisir,15,0
T0001729,2023-08-14 07:34:35,6.45,M0359,C0120,remboursement,NG,D0397,10.0.88.197,loisir,7,0
T0001730,2017-08-06 18:59:50,141.59,M0309,C0274,dépôt,CN,D3227,10.0.197.72,voyage,18,0
T0001731,2017-07-15 09:55:53,17.33,M0465,C0422,retrait,BR,D2649,10.0.74.63,mode,9,0
T0001732,2024-07-13 09:57:15,53.45,M0191,C0410,virement,UA,D1684,10.0.63.148,voyage,9,0
T0001733,2017-07-29 11:20:15,205.03,M0487,C0790,paiement,UA,D1978,10.0.244.104,technologie,11,0
T0001734,2021-07-27 12:14:35,3.42,M0333,C0640,paiement,ES,D2025,10.0.223.100,commerce,12,0
